Title: The refractive index of amorphous and crystalline water ice in the UV-vis 
Authors: Kofman V., He J., ten Kate I.L., Linnartz H. 
Table: Specific refraction, R(lambda), and refractive index, n(lambda) over 
    the studied temperature and wavelength range
================================================================================
Byte-by-byte Description of file: apjab0d89t2_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label    Explanations
--------------------------------------------------------------------------------
   1-  5 F5.1   nm      lambda   wavelength, nm
   7- 12 F6.4   ---     Rl       specific refraction, R(lambda)
  14- 19 F6.4   ---   e_Rl       Uncertainty in Rl
  21- 26 F6.4   ---     nl-10K   refractive index, n(lambda), at 10 K
  28- 33 F6.4   ---     nl-30K   refractive index, n(lambda), at 30 K
  35- 40 F6.4   ---     nl-50K   refractive index, n(lambda), at 50 K
  42- 47 F6.4   ---     nl-70K   refractive index, n(lambda), at 70 K
  49- 54 F6.4   ---     nl-90K   refractive index, n(lambda), at 90 K
  56- 61 F6.4   ---     nl-110K  refractive index, n(lambda), at 110 K
  63- 68 F6.4   ---     nl-130K  refractive index, n(lambda), at 130 K
  70- 75 F6.4   ---     nl-150K  refractive index, n(lambda), at 150 K
--------------------------------------------------------------------------------
323.8 0.2202 0.0014 1.2013 1.2201 1.2392 1.2584 1.2779 1.2977 1.3176 1.3294 
324.3 0.2201 0.0014 1.2012 1.2201 1.2391 1.2584 1.2778 1.2976 1.3175 1.3293 
324.9 0.2201 0.0014 1.2012 1.2200 1.2390 1.2583 1.2778 1.2975 1.3174 1.3292 
325.4 0.2200 0.0014 1.2011 1.2199 1.2390 1.2582 1.2777 1.2974 1.3173 1.3291 
326.0 0.2199 0.0014 1.2011 1.2199 1.2389 1.2581 1.2776 1.2973 1.3172 1.3290 
326.6 0.2199 0.0014 1.2010 1.2198 1.2388 1.2580 1.2775 1.2972 1.3171 1.3289 
327.1 0.2198 0.0014 1.2009 1.2197 1.2387 1.2580 1.2774 1.2971 1.3170 1.3287 
327.7 0.2197 0.0014 1.2009 1.2197 1.2387 1.2579 1.2773 1.2970 1.3169 1.3286 
328.2 0.2197 0.0014 1.2008 1.2196 1.2386 1.2578 1.2772 1.2969 1.3168 1.3285 
328.8 0.2196 0.0013 1.2007 1.2195 1.2385 1.2577 1.2771 1.2968 1.3167 1.3284 
329.4 0.2195 0.0013 1.2007 1.2195 1.2384 1.2576 1.2771 1.2967 1.3166 1.3283 
329.9 0.2195 0.0013 1.2006 1.2194 1.2384 1.2576 1.2770 1.2966 1.3165 1.3282 
330.5 0.2194 0.0013 1.2006 1.2193 1.2383 1.2575 1.2769 1.2965 1.3164 1.3281 
331.1 0.2193 0.0013 1.2005 1.2193 1.2382 1.2574 1.2768 1.2964 1.3163 1.3280 
331.6 0.2193 0.0013 1.2004 1.2192 1.2381 1.2573 1.2767 1.2963 1.3162 1.3279 
332.2 0.2192 0.0013 1.2004 1.2191 1.2381 1.2572 1.2766 1.2963 1.3161 1.3278 
332.7 0.2192 0.0013 1.2003 1.2191 1.2380 1.2572 1.2765 1.2962 1.3160 1.3277 
333.3 0.2191 0.0013 1.2003 1.2190 1.2379 1.2571 1.2765 1.2961 1.3159 1.3276 
333.9 0.2190 0.0013 1.2002 1.2189 1.2379 1.2570 1.2764 1.2960 1.3158 1.3275 
334.4 0.2190 0.0013 1.2002 1.2189 1.2378 1.2569 1.2763 1.2959 1.3157 1.3274 
335.0 0.2189 0.0013 1.2001 1.2188 1.2377 1.2569 1.2762 1.2958 1.3157 1.3273 
335.6 0.2189 0.0013 1.2000 1.2187 1.2377 1.2568 1.2761 1.2957 1.3156 1.3272 
336.1 0.2188 0.0013 1.2000 1.2187 1.2376 1.2567 1.2761 1.2956 1.3155 1.3271 
336.7 0.2187 0.0012 1.1999 1.2186 1.2375 1.2566 1.2760 1.2956 1.3154 1.3270 
337.2 0.2187 0.0012 1.1999 1.2186 1.2375 1.2566 1.2759 1.2955 1.3153 1.3269 
337.8 0.2186 0.0012 1.1998 1.2185 1.2374 1.2565 1.2758 1.2954 1.3152 1.3268 
338.4 0.2186 0.0012 1.1998 1.2184 1.2373 1.2564 1.2757 1.2953 1.3151 1.3267 
338.9 0.2185 0.0012 1.1997 1.2184 1.2373 1.2563 1.2757 1.2952 1.3150 1.3266 
339.5 0.2185 0.0012 1.1996 1.2183 1.2372 1.2563 1.2756 1.2951 1.3149 1.3266 
340.0 0.2184 0.0012 1.1996 1.2183 1.2371 1.2562 1.2755 1.2950 1.3148 1.3265 
340.6 0.2183 0.0012 1.1995 1.2182 1.2371 1.2561 1.2754 1.2950 1.3147 1.3264 
341.2 0.2183 0.0012 1.1995 1.2181 1.2370 1.2561 1.2754 1.2949 1.3147 1.3263 
341.7 0.2182 0.0012 1.1994 1.2181 1.2369 1.2560 1.2753 1.2948 1.3146 1.3262 
342.3 0.2182 0.0012 1.1994 1.2180 1.2369 1.2559 1.2752 1.2947 1.3145 1.3261 
342.9 0.2181 0.0012 1.1993 1.2180 1.2368 1.2559 1.2751 1.2946 1.3144 1.3260 
343.4 0.2181 0.0012 1.1993 1.2179 1.2367 1.2558 1.2751 1.2946 1.3143 1.3259 
344.0 0.2180 0.0012 1.1992 1.2178 1.2367 1.2557 1.2750 1.2945 1.3142 1.3258 
344.5 0.2180 0.0012 1.1992 1.2178 1.2366 1.2556 1.2749 1.2944 1.3141 1.3257 
345.1 0.2179 0.0012 1.1991 1.2177 1.2366 1.2556 1.2748 1.2943 1.3140 1.3256 
345.7 0.2179 0.0011 1.1991 1.2177 1.2365 1.2555 1.2748 1.2942 1.3140 1.3256 
346.2 0.2178 0.0011 1.1990 1.2176 1.2364 1.2554 1.2747 1.2942 1.3139 1.3255 
346.8 0.2177 0.0011 1.1990 1.2176 1.2364 1.2554 1.2746 1.2941 1.3138 1.3254 
347.4 0.2177 0.0011 1.1989 1.2175 1.2363 1.2553 1.2745 1.2940 1.3137 1.3253 
347.9 0.2176 0.0011 1.1989 1.2175 1.2362 1.2552 1.2745 1.2939 1.3136 1.3252 
348.5 0.2176 0.0011 1.1988 1.2174 1.2362 1.2552 1.2744 1.2939 1.3135 1.3251 
349.0 0.2175 0.0011 1.1988 1.2173 1.2361 1.2551 1.2743 1.2938 1.3135 1.3250 
349.6 0.2175 0.0011 1.1987 1.2173 1.2361 1.2551 1.2743 1.2937 1.3134 1.3250 
350.2 0.2174 0.0011 1.1987 1.2172 1.2360 1.2550 1.2742 1.2936 1.3133 1.3249 
350.7 0.2174 0.0011 1.1986 1.2172 1.2359 1.2549 1.2741 1.2936 1.3132 1.3248 
351.3 0.2173 0.0011 1.1986 1.2171 1.2359 1.2549 1.2741 1.2935 1.3131 1.3247 
351.8 0.2173 0.0011 1.1985 1.2171 1.2358 1.2548 1.2740 1.2934 1.3131 1.3246 
352.4 0.2172 0.0011 1.1985 1.2170 1.2358 1.2547 1.2739 1.2933 1.3130 1.3245 
353.0 0.2172 0.0011 1.1984 1.2170 1.2357 1.2547 1.2738 1.2933 1.3129 1.3245 
353.5 0.2171 0.0011 1.1984 1.2169 1.2357 1.2546 1.2738 1.2932 1.3128 1.3244 
354.1 0.2171 0.0011 1.1983 1.2169 1.2356 1.2545 1.2737 1.2931 1.3128 1.3243 
354.7 0.2170 0.0011 1.1983 1.2168 1.2355 1.2545 1.2736 1.2930 1.3127 1.3242 
355.2 0.2170 0.0011 1.1982 1.2168 1.2355 1.2544 1.2736 1.2930 1.3126 1.3241 
355.8 0.2169 0.0010 1.1982 1.2167 1.2354 1.2544 1.2735 1.2929 1.3125 1.3241 
356.3 0.2169 0.0010 1.1981 1.2167 1.2354 1.2543 1.2735 1.2928 1.3124 1.3240 
356.9 0.2168 0.0010 1.1981 1.2166 1.2353 1.2542 1.2734 1.2928 1.3124 1.3239 
357.5 0.2168 0.0010 1.1981 1.2166 1.2353 1.2542 1.2733 1.2927 1.3123 1.3238 
358.0 0.2167 0.0010 1.1980 1.2165 1.2352 1.2541 1.2733 1.2926 1.3122 1.3237 
358.6 0.2167 0.0010 1.1980 1.2165 1.2352 1.2541 1.2732 1.2925 1.3121 1.3237 
359.2 0.2167 0.0010 1.1979 1.2164 1.2351 1.2540 1.2731 1.2925 1.3121 1.3236 
359.7 0.2166 0.0010 1.1979 1.2164 1.2350 1.2539 1.2731 1.2924 1.3120 1.3235 
360.3 0.2166 0.0010 1.1978 1.2163 1.2350 1.2539 1.2730 1.2923 1.3119 1.3234 
360.8 0.2165 0.0010 1.1978 1.2163 1.2349 1.2538 1.2729 1.2923 1.3119 1.3234 
361.4 0.2165 0.0010 1.1977 1.2162 1.2349 1.2538 1.2729 1.2922 1.3118 1.3233 
362.0 0.2164 0.0010 1.1977 1.2162 1.2348 1.2537 1.2728 1.2921 1.3117 1.3232 
362.5 0.2164 0.0010 1.1977 1.2161 1.2348 1.2537 1.2728 1.2921 1.3116 1.3231 
363.1 0.2163 0.0010 1.1976 1.2161 1.2347 1.2536 1.2727 1.2920 1.3116 1.3231 
363.6 0.2163 0.0010 1.1976 1.2160 1.2347 1.2535 1.2726 1.2919 1.3115 1.3230 
364.2 0.2162 0.0010 1.1975 1.2160 1.2346 1.2535 1.2726 1.2919 1.3114 1.3229 
364.8 0.2162 0.0010 1.1975 1.2159 1.2346 1.2534 1.2725 1.2918 1.3114 1.3228 
365.3 0.2162 0.0010 1.1974 1.2159 1.2345 1.2534 1.2724 1.2917 1.3113 1.3228 
365.9 0.2161 0.0010 1.1974 1.2158 1.2345 1.2533 1.2724 1.2917 1.3112 1.3227 
366.5 0.2161 0.0009 1.1974 1.2158 1.2344 1.2533 1.2723 1.2916 1.3111 1.3226 
367.0 0.2160 0.0009 1.1973 1.2157 1.2344 1.2532 1.2723 1.2916 1.3111 1.3226 
367.6 0.2160 0.0009 1.1973 1.2157 1.2343 1.2532 1.2722 1.2915 1.3110 1.3225 
368.1 0.2159 0.0009 1.1972 1.2157 1.2343 1.2531 1.2722 1.2914 1.3109 1.3224 
368.7 0.2159 0.0009 1.1972 1.2156 1.2342 1.2531 1.2721 1.2914 1.3109 1.3223 
369.3 0.2158 0.0009 1.1971 1.2156 1.2342 1.2530 1.2720 1.2913 1.3108 1.3223 
369.8 0.2158 0.0009 1.1971 1.2155 1.2341 1.2529 1.2720 1.2912 1.3107 1.3222 
370.4 0.2158 0.0009 1.1971 1.2155 1.2341 1.2529 1.2719 1.2912 1.3107 1.3221 
371.0 0.2157 0.0009 1.1970 1.2154 1.2340 1.2528 1.2719 1.2911 1.3106 1.3221 
371.5 0.2157 0.0009 1.1970 1.2154 1.2340 1.2528 1.2718 1.2911 1.3105 1.3220 
372.1 0.2156 0.0009 1.1969 1.2153 1.2339 1.2527 1.2718 1.2910 1.3105 1.3219 
372.6 0.2156 0.0009 1.1969 1.2153 1.2339 1.2527 1.2717 1.2909 1.3104 1.3219 
373.2 0.2156 0.0009 1.1969 1.2153 1.2338 1.2526 1.2716 1.2909 1.3103 1.3218 
373.8 0.2155 0.0009 1.1968 1.2152 1.2338 1.2526 1.2716 1.2908 1.3103 1.3217 
374.3 0.2155 0.0009 1.1968 1.2152 1.2337 1.2525 1.2715 1.2908 1.3102 1.3217 
374.9 0.2154 0.0009 1.1967 1.2151 1.2337 1.2525 1.2715 1.2907 1.3102 1.3216 
375.4 0.2154 0.0009 1.1967 1.2151 1.2337 1.2524 1.2714 1.2906 1.3101 1.3215 
376.0 0.2154 0.0009 1.1967 1.2150 1.2336 1.2524 1.2714 1.2906 1.3100 1.3215 
376.6 0.2153 0.0009 1.1966 1.2150 1.2336 1.2523 1.2713 1.2905 1.3100 1.3214 
377.1 0.2153 0.0009 1.1966 1.2150 1.2335 1.2523 1.2713 1.2905 1.3099 1.3213 
377.7 0.2152 0.0009 1.1966 1.2149 1.2335 1.2522 1.2712 1.2904 1.3098 1.3213 
378.3 0.2152 0.0009 1.1965 1.2149 1.2334 1.2522 1.2712 1.2903 1.3098 1.3212 
378.8 0.2152 0.0008 1.1965 1.2148 1.2334 1.2521 1.2711 1.2903 1.3097 1.3211 
379.4 0.2151 0.0008 1.1964 1.2148 1.2333 1.2521 1.2710 1.2902 1.3097 1.3211 
379.9 0.2151 0.0008 1.1964 1.2147 1.2333 1.2520 1.2710 1.2902 1.3096 1.3210 
380.5 0.2150 0.0008 1.1964 1.2147 1.2332 1.2520 1.2709 1.2901 1.3095 1.3209 
381.1 0.2150 0.0008 1.1963 1.2147 1.2332 1.2519 1.2709 1.2901 1.3095 1.3209 
381.6 0.2150 0.0008 1.1963 1.2146 1.2332 1.2519 1.2708 1.2900 1.3094 1.3208 
382.2 0.2149 0.0008 1.1963 1.2146 1.2331 1.2518 1.2708 1.2900 1.3094 1.3208 
382.8 0.2149 0.0008 1.1962 1.2145 1.2331 1.2518 1.2707 1.2899 1.3093 1.3207 
383.3 0.2148 0.0008 1.1962 1.2145 1.2330 1.2517 1.2707 1.2898 1.3092 1.3206 
383.9 0.2148 0.0008 1.1962 1.2145 1.2330 1.2517 1.2706 1.2898 1.3092 1.3206 
384.4 0.2148 0.0008 1.1961 1.2144 1.2329 1.2517 1.2706 1.2897 1.3091 1.3205 
385.0 0.2147 0.0008 1.1961 1.2144 1.2329 1.2516 1.2705 1.2897 1.3091 1.3205 
385.6 0.2147 0.0008 1.1960 1.2144 1.2329 1.2516 1.2705 1.2896 1.3090 1.3204 
386.1 0.2147 0.0008 1.1960 1.2143 1.2328 1.2515 1.2704 1.2896 1.3089 1.3203 
386.7 0.2146 0.0008 1.1960 1.2143 1.2328 1.2515 1.2704 1.2895 1.3089 1.3203 
387.2 0.2146 0.0008 1.1959 1.2142 1.2327 1.2514 1.2703 1.2895 1.3088 1.3202 
387.8 0.2146 0.0008 1.1959 1.2142 1.2327 1.2514 1.2703 1.2894 1.3088 1.3202 
388.4 0.2145 0.0008 1.1959 1.2142 1.2326 1.2513 1.2702 1.2894 1.3087 1.3201 
388.9 0.2145 0.0008 1.1958 1.2141 1.2326 1.2513 1.2702 1.2893 1.3087 1.3200 
389.5 0.2144 0.0008 1.1958 1.2141 1.2326 1.2512 1.2701 1.2893 1.3086 1.3200 
390.1 0.2144 0.0008 1.1958 1.2140 1.2325 1.2512 1.2701 1.2892 1.3086 1.3199 
390.6 0.2144 0.0008 1.1957 1.2140 1.2325 1.2512 1.2700 1.2892 1.3085 1.3199 
391.2 0.2143 0.0008 1.1957 1.2140 1.2324 1.2511 1.2700 1.2891 1.3084 1.3198 
391.7 0.2143 0.0008 1.1957 1.2139 1.2324 1.2511 1.2699 1.2890 1.3084 1.3197 
392.3 0.2143 0.0007 1.1956 1.2139 1.2324 1.2510 1.2699 1.2890 1.3083 1.3197 
392.9 0.2142 0.0007 1.1956 1.2139 1.2323 1.2510 1.2699 1.2889 1.3083 1.3196 
393.4 0.2142 0.0007 1.1956 1.2138 1.2323 1.2509 1.2698 1.2889 1.3082 1.3196 
394.0 0.2142 0.0007 1.1955 1.2138 1.2322 1.2509 1.2698 1.2888 1.3082 1.3195 
394.5 0.2141 0.0007 1.1955 1.2138 1.2322 1.2509 1.2697 1.2888 1.3081 1.3195 
395.1 0.2141 0.0007 1.1955 1.2137 1.2322 1.2508 1.2697 1.2887 1.3081 1.3194 
395.7 0.2141 0.0007 1.1954 1.2137 1.2321 1.2508 1.2696 1.2887 1.3080 1.3194 
396.2 0.2140 0.0007 1.1954 1.2136 1.2321 1.2507 1.2696 1.2886 1.3080 1.3193 
396.8 0.2140 0.0007 1.1954 1.2136 1.2320 1.2507 1.2695 1.2886 1.3079 1.3192 
397.4 0.2140 0.0007 1.1953 1.2136 1.2320 1.2506 1.2695 1.2886 1.3078 1.3192 
397.9 0.2139 0.0007 1.1953 1.2135 1.2320 1.2506 1.2694 1.2885 1.3078 1.3191 
398.5 0.2139 0.0007 1.1953 1.2135 1.2319 1.2506 1.2694 1.2885 1.3077 1.3191 
399.0 0.2139 0.0007 1.1952 1.2135 1.2319 1.2505 1.2693 1.2884 1.3077 1.3190 
399.6 0.2138 0.0007 1.1952 1.2134 1.2319 1.2505 1.2693 1.2884 1.3076 1.3190 
400.2 0.2138 0.0007 1.1952 1.2134 1.2318 1.2504 1.2693 1.2883 1.3076 1.3189 
400.7 0.2138 0.0007 1.1952 1.2134 1.2318 1.2504 1.2692 1.2883 1.3075 1.3189 
401.3 0.2137 0.0007 1.1951 1.2133 1.2317 1.2504 1.2692 1.2882 1.3075 1.3188 
401.9 0.2137 0.0007 1.1951 1.2133 1.2317 1.2503 1.2691 1.2882 1.3074 1.3188 
402.4 0.2137 0.0007 1.1951 1.2133 1.2317 1.2503 1.2691 1.2881 1.3074 1.3187 
403.0 0.2136 0.0007 1.1950 1.2132 1.2316 1.2502 1.2690 1.2881 1.3073 1.3187 
403.5 0.2136 0.0007 1.1950 1.2132 1.2316 1.2502 1.2690 1.2880 1.3073 1.3186 
404.1 0.2136 0.0007 1.1950 1.2132 1.2316 1.2502 1.2690 1.2880 1.3072 1.3186 
404.7 0.2135 0.0007 1.1949 1.2131 1.2315 1.2501 1.2689 1.2879 1.3072 1.3185 
405.2 0.2135 0.0007 1.1949 1.2131 1.2315 1.2501 1.2689 1.2879 1.3071 1.3185 
405.8 0.2135 0.0007 1.1949 1.2131 1.2315 1.2500 1.2688 1.2878 1.3071 1.3184 
406.3 0.2135 0.0007 1.1948 1.2130 1.2314 1.2500 1.2688 1.2878 1.3070 1.3184 
406.9 0.2134 0.0007 1.1948 1.2130 1.2314 1.2500 1.2687 1.2878 1.3070 1.3183 
407.5 0.2134 0.0007 1.1948 1.2130 1.2313 1.2499 1.2687 1.2877 1.3069 1.3183 
408.0 0.2134 0.0007 1.1948 1.2129 1.2313 1.2499 1.2687 1.2877 1.3069 1.3182 
408.6 0.2133 0.0006 1.1947 1.2129 1.2313 1.2498 1.2686 1.2876 1.3069 1.3182 
409.2 0.2133 0.0006 1.1947 1.2129 1.2312 1.2498 1.2686 1.2876 1.3068 1.3181 
409.7 0.2133 0.0006 1.1947 1.2128 1.2312 1.2498 1.2685 1.2875 1.3068 1.3181 
410.3 0.2132 0.0006 1.1946 1.2128 1.2312 1.2497 1.2685 1.2875 1.3067 1.3180 
410.8 0.2132 0.0006 1.1946 1.2128 1.2311 1.2497 1.2685 1.2874 1.3067 1.3180 
411.4 0.2132 0.0006 1.1946 1.2127 1.2311 1.2497 1.2684 1.2874 1.3066 1.3179 
412.0 0.2131 0.0006 1.1946 1.2127 1.2311 1.2496 1.2684 1.2874 1.3066 1.3179 
412.5 0.2131 0.0006 1.1945 1.2127 1.2310 1.2496 1.2683 1.2873 1.3065 1.3178 
413.1 0.2131 0.0006 1.1945 1.2127 1.2310 1.2495 1.2683 1.2873 1.3065 1.3178 
413.7 0.2131 0.0006 1.1945 1.2126 1.2310 1.2495 1.2683 1.2872 1.3064 1.3177 
414.2 0.2130 0.0006 1.1944 1.2126 1.2309 1.2495 1.2682 1.2872 1.3064 1.3177 
414.8 0.2130 0.0006 1.1944 1.2126 1.2309 1.2494 1.2682 1.2871 1.3063 1.3176 
415.3 0.2130 0.0006 1.1944 1.2125 1.2309 1.2494 1.2681 1.2871 1.3063 1.3176 
415.9 0.2129 0.0006 1.1944 1.2125 1.2308 1.2494 1.2681 1.2871 1.3063 1.3175 
416.5 0.2129 0.0006 1.1943 1.2125 1.2308 1.2493 1.2681 1.2870 1.3062 1.3175 
417.0 0.2129 0.0006 1.1943 1.2124 1.2308 1.2493 1.2680 1.2870 1.3062 1.3174 
417.6 0.2129 0.0006 1.1943 1.2124 1.2307 1.2493 1.2680 1.2869 1.3061 1.3174 
418.1 0.2128 0.0006 1.1943 1.2124 1.2307 1.2492 1.2680 1.2869 1.3061 1.3173 
418.7 0.2128 0.0006 1.1942 1.2124 1.2307 1.2492 1.2679 1.2869 1.3060 1.3173 
419.3 0.2128 0.0006 1.1942 1.2123 1.2306 1.2492 1.2679 1.2868 1.3060 1.3172 
419.8 0.2127 0.0006 1.1942 1.2123 1.2306 1.2491 1.2678 1.2868 1.3059 1.3172 
420.4 0.2127 0.0006 1.1941 1.2123 1.2306 1.2491 1.2678 1.2867 1.3059 1.3172 
421.0 0.2127 0.0006 1.1941 1.2122 1.2305 1.2490 1.2678 1.2867 1.3059 1.3171 
421.5 0.2127 0.0006 1.1941 1.2122 1.2305 1.2490 1.2677 1.2867 1.3058 1.3171 
422.1 0.2126 0.0006 1.1941 1.2122 1.2305 1.2490 1.2677 1.2866 1.3058 1.3170 
422.6 0.2126 0.0006 1.1940 1.2122 1.2305 1.2489 1.2677 1.2866 1.3057 1.3170 
423.2 0.2126 0.0006 1.1940 1.2121 1.2304 1.2489 1.2676 1.2865 1.3057 1.3169 
423.8 0.2126 0.0006 1.1940 1.2121 1.2304 1.2489 1.2676 1.2865 1.3056 1.3169 
424.3 0.2125 0.0006 1.1940 1.2121 1.2304 1.2488 1.2675 1.2865 1.3056 1.3168 
424.9 0.2125 0.0006 1.1939 1.2120 1.2303 1.2488 1.2675 1.2864 1.3056 1.3168 
425.5 0.2125 0.0006 1.1939 1.2120 1.2303 1.2488 1.2675 1.2864 1.3055 1.3168 
426.0 0.2125 0.0006 1.1939 1.2120 1.2303 1.2487 1.2674 1.2863 1.3055 1.3167 
426.6 0.2124 0.0005 1.1939 1.2120 1.2302 1.2487 1.2674 1.2863 1.3054 1.3167 
427.1 0.2124 0.0005 1.1938 1.2119 1.2302 1.2487 1.2674 1.2863 1.3054 1.3166 
427.7 0.2124 0.0005 1.1938 1.2119 1.2302 1.2486 1.2673 1.2862 1.3054 1.3166 
428.3 0.2123 0.0005 1.1938 1.2119 1.2301 1.2486 1.2673 1.2862 1.3053 1.3165 
428.8 0.2123 0.0005 1.1938 1.2118 1.2301 1.2486 1.2673 1.2862 1.3053 1.3165 
429.4 0.2123 0.0005 1.1937 1.2118 1.2301 1.2486 1.2672 1.2861 1.3052 1.3165 
429.9 0.2123 0.0005 1.1937 1.2118 1.2301 1.2485 1.2672 1.2861 1.3052 1.3164 
430.5 0.2122 0.0005 1.1937 1.2118 1.2300 1.2485 1.2672 1.2860 1.3052 1.3164 
431.1 0.2122 0.0005 1.1937 1.2117 1.2300 1.2485 1.2671 1.2860 1.3051 1.3163 
431.6 0.2122 0.0005 1.1936 1.2117 1.2300 1.2484 1.2671 1.2860 1.3051 1.3163 
432.2 0.2122 0.0005 1.1936 1.2117 1.2299 1.2484 1.2671 1.2859 1.3050 1.3163 
432.8 0.2121 0.0005 1.1936 1.2117 1.2299 1.2484 1.2670 1.2859 1.3050 1.3162 
433.3 0.2121 0.0005 1.1936 1.2116 1.2299 1.2483 1.2670 1.2859 1.3050 1.3162 
433.9 0.2121 0.0005 1.1935 1.2116 1.2299 1.2483 1.2669 1.2858 1.3049 1.3161 
434.4 0.2121 0.0005 1.1935 1.2116 1.2298 1.2483 1.2669 1.2858 1.3049 1.3161 
435.0 0.2120 0.0005 1.1935 1.2116 1.2298 1.2482 1.2669 1.2857 1.3048 1.3161 
435.6 0.2120 0.0005 1.1935 1.2115 1.2298 1.2482 1.2668 1.2857 1.3048 1.3160 
436.1 0.2120 0.0005 1.1935 1.2115 1.2297 1.2482 1.2668 1.2857 1.3048 1.3160 
436.7 0.2120 0.0005 1.1934 1.2115 1.2297 1.2481 1.2668 1.2856 1.3047 1.3159 
437.3 0.2119 0.0005 1.1934 1.2115 1.2297 1.2481 1.2668 1.2856 1.3047 1.3159 
437.8 0.2119 0.0005 1.1934 1.2114 1.2297 1.2481 1.2667 1.2856 1.3046 1.3159 
438.4 0.2119 0.0005 1.1934 1.2114 1.2296 1.2481 1.2667 1.2855 1.3046 1.3158 
438.9 0.2119 0.0005 1.1933 1.2114 1.2296 1.2480 1.2667 1.2855 1.3046 1.3158 
439.5 0.2118 0.0005 1.1933 1.2113 1.2296 1.2480 1.2666 1.2855 1.3045 1.3157 
440.1 0.2118 0.0005 1.1933 1.2113 1.2295 1.2480 1.2666 1.2854 1.3045 1.3157 
440.6 0.2118 0.0005 1.1933 1.2113 1.2295 1.2479 1.2666 1.2854 1.3045 1.3157 
441.2 0.2118 0.0005 1.1932 1.2113 1.2295 1.2479 1.2665 1.2854 1.3044 1.3156 
441.7 0.2118 0.0005 1.1932 1.2112 1.2295 1.2479 1.2665 1.2853 1.3044 1.3156 
442.3 0.2117 0.0005 1.1932 1.2112 1.2294 1.2478 1.2665 1.2853 1.3043 1.3155 
442.9 0.2117 0.0005 1.1932 1.2112 1.2294 1.2478 1.2664 1.2853 1.3043 1.3155 
443.4 0.2117 0.0005 1.1932 1.2112 1.2294 1.2478 1.2664 1.2852 1.3043 1.3155 
444.0 0.2117 0.0005 1.1931 1.2112 1.2294 1.2478 1.2664 1.2852 1.3042 1.3154 
444.6 0.2116 0.0005 1.1931 1.2111 1.2293 1.2477 1.2663 1.2852 1.3042 1.3154 
445.1 0.2116 0.0005 1.1931 1.2111 1.2293 1.2477 1.2663 1.2851 1.3042 1.3154 
445.7 0.2116 0.0005 1.1931 1.2111 1.2293 1.2477 1.2663 1.2851 1.3041 1.3153 
446.2 0.2116 0.0005 1.1930 1.2111 1.2293 1.2476 1.2662 1.2851 1.3041 1.3153 
446.8 0.2115 0.0005 1.1930 1.2110 1.2292 1.2476 1.2662 1.2850 1.3041 1.3152 
447.4 0.2115 0.0005 1.1930 1.2110 1.2292 1.2476 1.2662 1.2850 1.3040 1.3152 
447.9 0.2115 0.0005 1.1930 1.2110 1.2292 1.2476 1.2662 1.2850 1.3040 1.3152 
448.5 0.2115 0.0004 1.1930 1.2110 1.2291 1.2475 1.2661 1.2849 1.3040 1.3151 
449.1 0.2115 0.0004 1.1929 1.2109 1.2291 1.2475 1.2661 1.2849 1.3039 1.3151 
449.6 0.2114 0.0004 1.1929 1.2109 1.2291 1.2475 1.2661 1.2849 1.3039 1.3151 
450.2 0.2114 0.0004 1.1929 1.2109 1.2291 1.2474 1.2660 1.2848 1.3038 1.3150 
450.7 0.2114 0.0004 1.1929 1.2109 1.2290 1.2474 1.2660 1.2848 1.3038 1.3150 
451.3 0.2114 0.0004 1.1929 1.2108 1.2290 1.2474 1.2660 1.2848 1.3038 1.3150 
451.9 0.2113 0.0004 1.1928 1.2108 1.2290 1.2474 1.2659 1.2847 1.3037 1.3149 
452.4 0.2113 0.0004 1.1928 1.2108 1.2290 1.2473 1.2659 1.2847 1.3037 1.3149 
453.0 0.2113 0.0004 1.1928 1.2108 1.2289 1.2473 1.2659 1.2847 1.3037 1.3148 
453.5 0.2113 0.0004 1.1928 1.2108 1.2289 1.2473 1.2659 1.2846 1.3036 1.3148 
454.1 0.2113 0.0004 1.1928 1.2107 1.2289 1.2473 1.2658 1.2846 1.3036 1.3148 
454.7 0.2112 0.0004 1.1927 1.2107 1.2289 1.2472 1.2658 1.2846 1.3036 1.3147 
455.2 0.2112 0.0004 1.1927 1.2107 1.2288 1.2472 1.2658 1.2845 1.3035 1.3147 
455.8 0.2112 0.0004 1.1927 1.2107 1.2288 1.2472 1.2657 1.2845 1.3035 1.3147 
456.4 0.2112 0.0004 1.1927 1.2106 1.2288 1.2472 1.2657 1.2845 1.3035 1.3146 
456.9 0.2112 0.0004 1.1926 1.2106 1.2288 1.2471 1.2657 1.2845 1.3034 1.3146 
457.5 0.2111 0.0004 1.1926 1.2106 1.2288 1.2471 1.2657 1.2844 1.3034 1.3146 
458.0 0.2111 0.0004 1.1926 1.2106 1.2287 1.2471 1.2656 1.2844 1.3034 1.3145 
458.6 0.2111 0.0004 1.1926 1.2106 1.2287 1.2470 1.2656 1.2844 1.3033 1.3145 
459.2 0.2111 0.0004 1.1926 1.2105 1.2287 1.2470 1.2656 1.2843 1.3033 1.3145 
459.7 0.2111 0.0004 1.1926 1.2105 1.2287 1.2470 1.2655 1.2843 1.3033 1.3144 
